Time Frequency Delay XBandwidth Retrans Pings XSelfSNR XSelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330105597 5.3 60 3.7245 54 5 1560 -9400 16 1360 -9300 16 107340 7132 6260 3980
1330105725 5.5 61 3.7698 70 5 880 -9000 16 680 -8900 16 107208 7132 6260 4096
1330105859 5.6 60 3.4274 49 5 1300 -8900 16 1300 -8900 16 106892 7132 6344 4180
1330105987 5.7 60 3.8066 60 5 1600 -8600 16 1380 -8600 16 107172 7132 6260 4128
1330106053 5.745 0 3.6955 55 5 2060 -8600 16 1860 -8600 16 107216 7132 6260 4088
1330106120 5.785 0 3.6103 56 5 2000 -8600 16 2100 -8600 16 107392 7132 6260 3912
1330106187 5.825 0 3.6749 80 5 2180 -8600 16 2200 -8600 16 107100 7132 6260 4200
1330106254 5.2 0 3.8196 57 5 2760 -9600 16 2680 -9600 16 107336 7132 6260 3960
1330106381 5.26 60 3.8447 71 5 1900 -9400 16 1640 -9300 16 107108 7132 6260 4192
1330106514 5.3 66 3.7542 64 5 1600 -9400 16 1380 -9300 16 107152 7132 6260 4144
1330106640 5.5 60 2.3669 86 5 840 -9000 16 480 -8900 16 107156 7132 6260 4148
1330106768 5.6 60 3.7996 55 5 860 -8900 16 880 -8900 16 107368 7132 6260 3928
1330106896 5.7 62 3.7779 56 5 1400 -8600 16 1200 -8600 16 107156 7132 6260 4140
1330106962 5.745 0 3.1108 166 5 1700 -8500 16 1680 -8600 16 107140 7132 6260 4160
1330107029 5.785 0 3.0882 53 5 1860 -8600 16 1900 -8600 16 106992 7132 6376 4120
1330107096 5.825 0 3.7461 52 5 2080 -8600 16 2100 -8600 16 107132 7132 6260 4172
1330107162 5.2 0 3.8261 60 5 2840 -9600 16 2600 -9600 16 107204 7132 6260 4100
1330107289 5.26 60 3.8094 62 5 2460 -9400 16 2040 -9300 16 107168 7132 6260 4136
1330107415 5.3 60 3.8026 60 5 1740 -9300 16 1560 -9300 16 107208 7132 6260 4088
1330107544 5.5 62 3.7866 61 5 1280 -9000 16 1020 -8900 16 107152 7132 6260 4148
1330107683 5.6 72 3.7092 50 5 540 -8900 16 500 -8900 16 107160 7132 6260 4140
1330107809 5.7 60 3.7619 52 5 1220 -8600 16 1040 -8600 16 107240 7132 6260 4060
1330107875 5.745 0 2.9436 144 5 1500 -8500 16 1520 -8600 16 107224 7132 6260 4072
1330107942 5.785 0 3.7794 66 5 1880 -8700 16 1880 -8700 16 107196 7132 6260 4104
1330108012 5.825 0 3.7905 63 5 2040 -8600 16 2020 -8600 16 107068 7132 6260 4224
1330108078 5.2 0 3.8168 66 5 2840 -9600 16 2760 -9600 16 107156 7132 6260 4144
1330108212 5.26 60 3.8240 75 5 2520 -9400 16 2160 -9300 16 107132 7132 6260 4152
1330108340 5.3 61 3.8370 57 5 1900 -9300 16 1720 -9300 16 107200 7132 6260 4096
1330108466 5.5 60 3.7234 48 5 1260 -8900 16 1200 -8900 16 107212 7132 6260 4084
1330108593 5.6 60 1.0132 66 5 340 -8900 16 340 -8900 16 107268 7132 6260 4028
1330108719 5.7 60 3.7657 48 5 1180 -8600 16 900 -8500 16 107228 7132 6260 4068
1330108785 5.745 0 3.7451 70 5 1700 -8600 16 1580 -8600 16 107180 7132 6260 4116
1330108854 5.785 0 3.4624 54 5 1740 -8600 16 1760 -8600 16 106760 7132 6504 4136
1330108921 5.825 0 3.7953 71 5 2080 -8600 16 2120 -8600 16 106888 7132 6376 4216
1330108988 5.2 0 3.8409 62 5 2820 -9600 16 2660 -9600 16 106964 7132 6380 4140
1330109116 5.26 62 3.8560 62 5 2120 -9400 16 2020 -9300 16 107068 7132 6376 4040
1330109243 5.3 60 3.8271 60 5 1880 -9400 16 1780 -9300 16 106992 7136 6376 4116
1330109371 5.5 62 3.6928 75 5 1520 -9000 16 1340 -8900 16 106972 7136 6376 4136
1330109557 5.6 92 0.7066 109 3 400 -9000 16 300 -8900 16 107312 7136 6260 3996
1330109683 5.7 60 3.7929 50 5 740 -8600 16 560 -8600 16 107244 7136 6260 4048
1330109751 5.745 1 3.5828 45 5 1360 -8600 16 1200 -8600 16 107032 7136 6356 4092
1330109819 5.785 0 3.5510 50 5 1620 -8600 16 1580 -8600 16 107188 7136 6260 4108
1330109885 5.825 0 3.7691 66 5 1900 -8600 16 1900 -8600 16 107112 7136 6260 4176
1330109952 5.2 0 3.8196 72 5 2860 -9600 16 2700 -9600 16 107168 7136 6260 4124
1330110086 5.26 67 3.8217 60 5 2260 -9400 16 2240 -9300 16 107176 7136 6260 4116
1330110212 5.3 60 3.8211 60 5 1940 -9300 16 1940 -9300 16 107184 7136 6260 4112
1330110339 5.5 60 3.8102 54 5 1860 -9000 16 1600 -8900 16 107200 7136 6260 4096
1330110466 5.6 61 3.7778 50 5 1020 -8900 16 1060 -8900 16 107220 7136 6260 4068
1330110621 5.7 61 0.7734 103 3 600 -8600 16 333 -8600 16 107248 7136 6260 4044
1330110687 5.745 0 2.3906 248 5 900 -8500 16 940 -8600 16 107232 7136 6260 4052
1330110754 5.785 0 3.4805 38 5 1580 -8700 16 1460 -8600 16 107236 7136 6260 4052
1330110820 5.825 0 3.7894 54 5 1780 -8600 16 1940 -8600 16 107276 7136 6260 4020
1330110887 5.2 0 3.8147 48 5 2900 -9600 16 2580 -9600 16 107228 7136 6260 4064
1330111013 5.26 60 3.8059 54 5 2520 -9400 16 2140 -9300 16 107252 7136 6264 4044
1330111140 5.3 60 3.8118 61 5 1940 -9400 16 1800 -9300 16 107228 7136 6260 4064
1330111273 5.5 66 3.7977 67 5 1760 -9000 16 1520 -8900 16 107200 7136 6260 4092
1330111401 5.6 61 3.7319 48 5 640 -8900 16 580 -8900 16 107260 7136 6260 4032
1330111527 5.7 60 3.1037 36 5 560 -8600 16 540 -8600 16 107240 7136 6260 4056
1330111605 5.745 0 0.9857 281 4 1300 -8600 16 1300 -8600 16 107284 7136 6264 4020
1330111672 5.785 0 3.6555 43 5 1600 -8700 16 1760 -8700 16 107204 7136 6260 4076
1330111738 5.825 0 3.7774 48 5 1840 -8600 16 1860 -8600 16 107216 7136 6260 4080
1330111812 5.2 0 3.4276 65 5 2860 -9600 16 2640 -9600 16 107156 7136 6260 4132
1330111941 5.26 60 3.7790 52 5 2460 -9400 16 2120 -9300 16 107200 7136 6260 4084
1330112067 5.3 60 3.8253 64 5 1940 -9300 16 1820 -9300 16 107276 7136 6260 4020
1330112195 5.5 60 3.7870 54 5 1660 -8900 16 1520 -8900 16 107240 7136 6260 4052
1330112321 5.6 60 3.7502 48 5 800 -8900 16 740 -8900 16 107260 7136 6260 4032
1330112467 5.7 70 0.5105 57 5 640 -8600 16 420 -8600 16 107332 7136 6260 3956
1330112535 5.745 0 3.0627 176 5 1060 -8600 16 920 -8600 16 107220 7136 6260 4068
1330112603 5.785 0 3.6251 53 5 1320 -8600 16 1340 -8600 16 107212 7136 6260 4076
1330112674 5.825 0 3.6303 69 5 1800 -8600 16 1840 -8600 16 107140 7136 6260 4148
1330112740 5.2 0 3.8024 60 5 2840 -9600 16 2600 -9600 16 107220 7136 6260 4068
1330112867 5.26 60 3.7892 66 5 2200 -9400 16 2120 -9300 16 107260 7136 6260 4032
1330112994 5.3 60 3.8287 64 5 1800 -9300 16 1760 -9300 16 107204 7136 6260 4084
1330113127 5.5 67 3.8048 56 5 1640 -8900 16 1500 -8900 16 107180 7136 6260 4112
1330113255 5.6 61 3.7592 48 5 700 -8900 16 680 -8900 16 107268 7136 6260 4020
1330113383 5.7 60 1.3444 35 5 540 -8600 16 500 -8600 16 107212 7136 6260 4080
1330113449 5.745 0 2.7283 144 5 1060 -8500 16 1020 -8600 16 107236 7136 6260 4056
1330113516 5.785 0 3.6743 51 5 1740 -8700 16 1800 -8700 16 107188 7136 6260 4104
1330113583 5.825 0 3.7377 64 5 1980 -8600 16 1960 -8600 16 107212 7136 6260 4072
1330113656 5.2 0 3.4668 64 5 2840 -9600 16 2560 -9600 16 107056 7136 6344 4040
1330113785 5.26 61 3.7965 53 5 2320 -9400 16 2160 -9300 16 107172 7136 6260 4124
1330113916 5.3 62 3.8011 61 5 2020 -9400 16 1700 -9300 16 107220 7136 6260 4076
1330114043 5.5 60 3.8020 54 5 1600 -9000 16 1400 -8900 16 107208 7136 6260 4092
1330114169 5.6 61 3.0240 67 5 480 -8900 16 380 -8900 16 107264 7136 6260 4032
1330114304 5.7 67 3.7627 60 5 800 -8600 16 560 -8600 16 107244 7136 6260 4052
1330114371 5.745 0 2.3897 159 5 1380 -8600 16 1320 -8600 16 107304 7136 6260 3988
1330114444 5.785 0 3.6407 51 5 1640 -8600 16 1720 -8700 16 107252 7136 6260 4044
1330114513 5.825 0 3.3028 56 5 1960 -8600 16 2120 -8600 16 107140 7140 6260 4148
1330114581 5.2 0 3.8016 54 5 2760 -9600 16 2660 -9600 16 107216 7140 6260 4100
1330114711 5.26 62 3.8091 69 5 2400 -9400 16 2180 -9300 16 107136 7140 6260 4152
1330114844 5.3 60 3.4885 71 5 1740 -9300 16 1700 -9300 16 107140 7140 6260 4144
1330114971 5.5 60 3.7849 54 5 1560 -8900 16 1440 -8900 16 107212 7140 6260 4104
1330115099 5.6 61 2.3523 83 5 480 -8900 16 500 -8900 16 107264 7140 6260 4052
1330115227 5.7 61 3.5738 47 5 860 -8600 16 700 -8600 16 107344 7140 6260 3972
1330115295 5.745 0 2.6566 146 5 1500 -8600 16 1460 -8600 16 107140 7140 6260 4148
1330115362 5.785 0 3.5638 60 5 1700 -8700 16 1580 -8600 16 107164 7140 6260 4156
1330115440 5.825 0 2.3056 99 5 1900 -8600 16 2040 -8600 16 107164 7140 6260 4152
1330115508 5.2 1 3.8299 58 5 2860 -9600 16 2700 -9600 16 107116 7140 6260 4176
1330115636 5.26 61 3.8261 52 5 2520 -9400 16 2060 -9300 16 107312 7140 6260 3976
1330115766 5.3 62 3.8262 58 5 1880 -9300 16 1660 -9300 16 107316 7140 6260 3972
1330115894 5.5 61 3.7248 51 5 1580 -9000 16 1280 -8900 16 107356 7140 6260 3932
1330116060 5.6 61 1.1934 122 3 466 -8900 16 433 -8900 16 107192 7140 6416 3924
1330116188 5.7 61 3.7503 56 5 960 -8600 16 780 -8600 16 107356 7140 6260 3936
1330116255 5.745 0 2.9538 166 5 1600 -8600 16 1480 -8600 16 107172 7140 6260 4116
1330116322 5.785 0 3.6622 52 5 1800 -8600 16 2000 -8700 16 107392 7140 6260 3904
1330116388 5.825 0 3.3008 54 5 2060 -8600 16 2200 -8600 16 107152 7140 6260 4136
1330116456 5.2 0 3.8256 58 5 2820 -9600 16 2720 -9600 16 107372 7140 6260 3968
1330116582 5.26 60 3.8354 59 5 2340 -9400 16 2000 -9300 16 107268 7140 6260 4028
1330116715 5.3 66 3.8159 52 5 1840 -9400 16 1620 -9300 16 107164 7140 6260 4120
1330116842 5.5 60 3.7673 53 5 1060 -9000 16 860 -8900 16 107188 7140 6260 4100
1330116970 5.6 62 3.7335 52 5 780 -8900 16 740 -8900 16 107412 7140 6260 3876
1330117098 5.7 60 3.7073 53 5 1360 -8600 16 1120 -8600 16 107412 7140 6260 3876
1330117164 5.745 0 3.1803 123 5 1780 -8600 16 1680 -8600 16 107220 7140 6264 4068
1330117237 5.785 0 3.3676 48 5 1900 -8600 16 1920 -8600 16 107268 7140 6260 4004
1330117305 5.825 0 2.8728 113 5 2220 -8600 16 2220 -8600 16 107324 7140 6260 3960
1330117373 5.2 0 3.7462 55 5 2900 -9600 16 2660 -9600 16 107336 7140 6260 3952
1330117501 5.26 61 3.8167 64 5 2240 -9400 16 1740 -9300 16 107356 7140 6260 3920
1330117627 5.3 60 3.8176 50 5 1640 -9300 16 1520 -9300 16 107176 7140 6260 4108
1330117757 5.5 61 3.3458 55 5 540 -8900 16 400 -8900 16 107332 7140 6260 3956
1330117891 5.6 66 3.7723 65 5 980 -8900 16 960 -8900 16 107112 7140 6260 4180
1330118019 5.7 61 3.6910 52 5 1520 -8600 16 1340 -8600 16 107316 7140 6260 3968
1330118085 5.745 0 3.2219 95 5 1920 -8600 16 1800 -8600 16 107308 7140 6260 3972
1330118246 5.785 0 3.5337 49 5 2180 -8680 16 2140 -8700 16 107352 7140 6260 3936
1330118313 5.825 0 3.6594 64 5 2220 -8600 16 2320 -8600 16 107096 7140 6260 4192
1330118380 5.2 0 3.7262 51 5 2840 -9600 16 2660 -9600 16 107204 7140 6260 4092
1330118514 5.26 66 3.8392 66 5 1960 -9400 16 1600 -9300 16 107324 7140 6260 3968
1330118640 5.3 60 3.7883 50 5 1460 -9300 16 1340 -9300 16 107200 7140 6260 4096
1330118770 5.5 62 2.9642 80 5 580 -8900 16 500 -8900 16 107348 7140 6260 3948
1330118896 5.6 60 3.7633 63 5 1280 -8900 16 1280 -8900 16 107172 7140 6260 4116
1330119030 5.7 61 3.4597 60 5 1740 -8600 16 1580 -8600 16 107380 7140 6260 3912
1330119097 5.745 0 2.8925 128 5 1880 -8500 16 1820 -8600 16 107136 7140 6260 4160
1330119164 5.785 0 3.7819 51 5 2140 -8600 16 2100 -8600 16 107152 7140 6260 4136
1330119230 5.825 0 3.7665 50 5 2280 -8600 16 2320 -8600 16 107208 7140 6260 4084
1330119297 5.2 0 3.7451 49 5 2360 -9600 16 2280 -9600 16 107164 7140 6260 4124
1330119424 5.26 60 3.8047 64 5 1840 -9400 16 1560 -9300 16 107196 7140 6260 4092
1330119551 5.3 61 3.7201 52 5 1300 -9300 16 1200 -9300 16 107236 7140 6260 4060
1330119687 5.5 68 3.7798 67 5 1260 -9000 16 1060 -8900 16 107180 7140 6260 4112
1330119815 5.6 62 3.8117 56 5 1480 -8900 16 1500 -8900 16 107232 7140 6260 4064
1330119941 5.7 60 3.8247 62 5 1700 -8600 16 1540 -8600 16 107192 7144 6260 4092
1330120008 5.745 0 2.7492 217 5 2040 -8600 16 1940 -8600 16 107228 7144 6260 4064
1330120075 5.785 0 3.6948 55 5 2140 -8600 16 2120 -8600 16 107208 7144 6260 4084
1330120141 5.825 0 3.7308 51 5 2180 -8600 16 2340 -8600 16 107412 7144 6260 3876
1330120215 5.2 0 3.4123 52 5 2300 -9600 16 2200 -9500 16 107208 7144 6260 4080
1330120343 5.26 61 3.7737 70 5 1620 -9400 16 1320 -9400 16 107148 7144 6260 4144
1330120469 5.3 60 3.7897 48 5 1060 -9300 16 940 -9400 16 107164 7144 6260 4120
1330120596 5.5 60 3.7258 56 5 1580 -9000 16 1400 -9000 16 107220 7144 6260 4032
1330120723 5.6 60 3.7995 64 5 1680 -8900 16 1680 -9000 16 107212 7144 6260 4076
1330120858 5.7 60 3.4895 67 5 1820 -8600 16 1640 -8700 16 107044 7144 6400 4072
1330120926 5.745 1 3.2076 89 5 2040 -8500 16 2040 -8700 16 107180 7144 6260 4100
1330120992 5.785 0 3.7594 54 5 2040 -8600 16 2040 -8700 16 107172 7144 6260 4112
1330121059 5.825 0 3.7270 50 5 2120 -8600 16 2220 -8700 16 107180 7144 6260 4112
1330121126 5.2 0 3.8300 60 5 1960 -9600 16 1880 -9600 16 107164 7144 6260 4124
1330121254 5.26 62 3.7625 64 5 1020 -9400 16 840 -9300 16 107188 7144 6260 4096
1330121382 5.3 60 2.1603 113 5 620 -9300 16 600 -9300 16 107212 7144 6260 4080
1330121517 5.5 68 3.8056 65 5 1860 -9000 16 1580 -8900 16 107084 7144 6260 4204
1330121643 5.6 60 3.8059 60 5 1860 -8900 16 2020 -8900 16 107156 7144 6264 4124
1330121769 5.7 60 3.8096 55 5 1820 -8600 16 1600 -8600 16 107140 7144 6260 4144
1330121836 5.745 0 3.7086 45 5 2040 -8600 16 1940 -8600 16 107144 7144 6260 4140
1330121903 5.785 0 3.7266 57 5 1920 -8600 16 2020 -8600 16 107332 7144 6260 3952
1330121970 5.825 1 3.7704 48 5 2080 -8600 16 2180 -8600 16 107180 7144 6260 4112
1330122036 5.2 0 3.7848 58 5 1780 -9600 16 1580 -9600 16 107164 7144 6376 3936
1330122163 5.26 60 2.0463 123 5 960 -9400 16 760 -9300 16 106992 7144 6376 4112
1330122553 5.3 271 -1 -1 4 675 -9300 16 500 -9300 16 107196 7144 6376 3904
1330122693 5.5 72 3.8114 67 5 2200 -9000 16 2220 -8900 16 107124 7144 6260 4160
1330122819 5.6 60 3.8174 58 5 1900 -8900 16 2000 -8900 16 107300 7144 6260 3984
1330122946 5.7 60 3.8429 56 5 1860 -8600 16 1680 -8600 16 107064 7144 6416 4052
1330123014 5.745 0 2.9057 217 5 2000 -8600 16 1860 -8600 16 107184 7144 6260 4100
1330123081 5.785 0 3.7666 62 5 1720 -8600 16 1800 -8600 16 107132 7144 6260 4152
1330123152 5.825 0 3.7774 70 5 1720 -8600 16 1740 -8600 16 107140 7144 6260 4144
1330123227 5.2 0 1.9356 114 5 1080 -9600 16 920 -9600 16 107160 7144 6260 4120
1330123354 5.26 60 3.4474 109 5 1180 -9400 16 840 -9300 16 107200 7144 6260 4080
1330123481 5.3 60 3.7725 52 5 1080 -9300 16 980 -9300 16 107164 7144 6260 4116
1330123608 5.5 60 3.8070 52 5 2260 -8900 16 2220 -8900 16 107208 7144 6260 4076
1330123735 5.6 60 3.8124 58 5 1900 -8900 16 2000 -8900 16 107232 7144 6260 4048
1330123871 5.7 62 3.4844 50 5 1660 -8600 16 1500 -8600 16 107036 7144 6368 4032
1330123941 5.745 0 1.6619 155 5 1600 -8500 16 1660 -8600 16 107196 7144 6260 4112
1330124012 5.785 0 3.5336 58 5 1560 -8600 16 1580 -8600 16 107180 7144 6260 4104
1330124079 5.825 0 3.5132 48 5 1220 -8600 16 1280 -8600 16 107188 7144 6260 4096
1330124146 5.2 0 2.9135 44 5 1060 -9600 16 940 -9600 16 107212 7144 6260 4096
1330124274 5.26 61 3.7866 59 5 1560 -9400 16 1220 -9300 16 107260 7144 6260 4056
1330124409 5.3 61 3.6635 51 5 1400 -9300 16 1240 -9300 16 107284 7144 6260 3992
1330124539 5.5 60 3.7904 67 5 2540 -9000 16 2340 -8900 16 107288 7144 6260 4024
1330124668 5.6 61 3.7782 54 5 1800 -8900 16 1860 -8900 16 107268 7144 6260 4040
1330124798 5.7 62 3.6891 49 5 1460 -8600 16 1240 -8600 16 107276 7144 6260 4036
1330124865 5.745 0 1.3958 180 5 1280 -8500 16 1340 -8600 16 107336 7144 6260 3968
1330124935 5.785 0 2.2071 166 5 980 -8600 16 980 -8600 16 107272 7144 6260 4016
1330125055 5.825 0 -1 -1 5 540 -8600 16 720 -8600 16 106992 7144 6364 3976
1330125124 5.2 0 3.7568 70 5 1860 -9600 16 1720 -9600 16 107276 7144 6260 4036
1330125251 5.26 61 3.8121 54 5 1880 -9400 16 1520 -9300 16 107252 7144 6260 4052
1330125380 5.3 61 3.8033 56 5 1680 -9300 16 1540 -9300 16 107300 7144 6260 3984
1330125510 5.5 62 3.8242 56 5 2320 -9000 16 2260 -8900 16 107348 7148 6260 3956
1330125645 5.6 61 3.4725 51 5 1620 -8900 16 1580 -8900 16 107288 7148 6260 3996
1330125773 5.7 60 3.6460 66 5 960 -8600 16 780 -8600 16 107312 7148 6260 3972
1330125842 5.745 0 2.4900 91 5 840 -8600 16 780 -8600 16 107292 7148 6260 3988
1330125949 5.785 21 0.2772 60 5 820 -8700 16 740 -8700 16 107128 7148 6344 3944
1330126021 5.825 0 3.6526 51 5 1160 -8600 16 1140 -8600 16 107236 7148 6260 4052
1330126088 5.2 0 3.8001 70 5 2100 -9600 16 1940 -9600 16 107180 7148 6260 4128
1330126222 5.26 61 3.5024 49 5 2120 -9400 16 1700 -9300 16 107248 7148 6260 4032
1330126350 5.3 60 3.8338 64 5 1820 -9400 16 1560 -9300 16 107220 7148 6260 4060
1330126478 5.5 61 3.8036 62 5 2140 -9000 16 1980 -8900 16 107304 7148 6260 3984
1330126605 5.6 60 3.7420 46 5 1420 -8900 16 1420 -8900 16 107188 7148 6260 4092
1330126751 5.7 60 0.8913 68 4 550 -8600 16 325 -8500 16 107324 7148 6260 3988
1330126835 5.745 0 0.2660 125 4 650 -8500 16 475 -8600 16 107324 7148 6260 3984
1330126903 5.785 0 3.4582 43 5 1320 -8700 16 1280 -8600 16 107264 7148 6260 4048
1330126970 5.825 0 3.5137 59 5 1660 -8600 16 1740 -8600 16 107204 7148 6260 4104
1330127038 5.2 0 3.8096 47 5 2340 -9600 16 2240 -9600 16 107228 7148 6260 4084
1330127169 5.26 61 3.8473 59 5 2200 -9400 16 2040 -9300 16 107276 7148 6260 4028
1330127298 5.3 62 3.8237 60 5 1860 -9400 16 1660 -9300 16 107252 7148 6260 4048
1330127431 5.5 60 3.5055 56 5 1940 -9000 16 1640 -8900 16 107256 7148 6260 4020
1330127559 5.6 61 3.7727 66 5 940 -8900 16 920 -8900 16 107196 7148 6260 4080
1330127685 5.7 60 0.6138 101 5 460 -8600 16 440 -8600 16 107300 7148 6260 3976
1330127753 5.745 0 3.4219 48 5 960 -8500 16 960 -8600 16 107072 7148 6344 4040
1330127821 5.785 0 3.7121 53 5 1540 -8600 16 1700 -8700 16 107240 7148 6260 4044
1330127890 5.825 0 3.6952 68 5 1960 -8600 16 1960 -8600 16 107132 7148 6260 4152
1330127957 5.2 0 3.8321 62 5 2540 -9600 16 2380 -9600 16 107084 7148 6260 4104
1330128091 5.26 68 3.8427 56 5 2480 -9400 16 2220 -9300 16 107176 7148 6260 4104
1330128217 5.3 60 3.8222 69 5 1800 -9300 16 1620 -9300 16 107132 7148 6260 4144
1330128345 5.5 60 3.8087 56 5 1500 -8900 16 1440 -8900 16 107012 7148 6364 4092
1330128531 5.6 61 -1 -1 2 550 -9000 16 650 -8950 16 107348 7148 6260 3928
1330128666 5.7 61 3.4609 58 5 1160 -8600 16 960 -8600 16 107244 7148 6264 4028
1330128732 5.745 0 3.2086 55 5 1660 -8600 16 1540 -8600 16 107196 7148 6260 4080
1330128798 5.785 0 3.8028 67 5 1880 -8600 16 1940 -8600 16 107160 7148 6260 4116
1330128868 5.825 0 3.7954 72 5 2040 -8600 16 2060 -8600 16 107188 7148 6260 4088
1330128934 5.2 0 3.8293 60 5 2840 -9600 16 2620 -9500 16 107264 7148 6260 4020
1330129061 5.26 60 3.8517 56 5 2480 -9400 16 2140 -9400 16 107324 7148 6260 3960
1330129189 5.3 62 3.8320 66 5 1860 -9400 16 1660 -9400 16 107304 7148 6260 3980
1330129323 5.5 67 3.7667 58 5 1180 -9000 16 940 -9000 16 107328 7148 6260 3952
1330129449 5.6 60 2.9026 84 5 680 -8900 16 640 -9000 16 107308 7148 6260 3972
1330129576 5.7 60 3.7230 60 5 1460 -8600 16 1280 -8700 16 107252 7148 6260 4036
1330129642 5.745 0 2.9831 132 5 1760 -8600 16 1820 -8700 16 107292 7148 6260 3996
1330129708 5.785 0 3.8290 66 5 2020 -8600 16 2020 -8700 16 107276 7148 6260 4012
1330129775 5.825 0 3.7943 63 5 2200 -8600 16 2340 -8700 16 107228 7148 6260 4060
1330129849 5.2 0 3.4791 66 5 2840 -9600 16 2720 -9600 16 107136 7148 6448 4008
1330129976 5.26 60 3.8668 71 5 2320 -9400 16 1980 -9300 16 107280 7148 6260 4004
1330130103 5.3 61 3.8096 56 5 1780 -9400 16 1580 -9300 16 107336 7148 6260 3952
1330130230 5.5 61 3.6712 55 5 860 -9000 16 680 -8900 16 107308 7148 6260 3976
1330130359 5.6 62 3.7743 56 5 940 -8900 16 1000 -8900 16 107304 7148 6260 3980
1330130494 5.7 68 3.7411 52 5 1480 -8600 16 1260 -8600 16 107268 7148 6260 4012
1330130560 5.745 0 3.7862 65 5 1920 -8600 16 1800 -8600 16 107260 7148 6260 4028
1330130627 5.785 0 3.7963 53 5 2020 -8600 16 2120 -8600 16 107244 7148 6264 4040
1330130697 5.825 0 3.8383 72 5 2220 -8600 16 2400 -8600 16 107196 7148 6260 4092
1330130764 5.2 0 3.8403 62 5 2820 -9600 16 2520 -9500 16 107224 7152 6260 4052
1330130891 5.26 60 3.8061 61 5 2220 -9400 16 2000 -9400 16 107312 7152 6260 3968
1330131023 5.3 60 3.4904 56 5 1740 -9400 16 1480 -9400 16 107264 7152 6260 4008
1330131150 5.5 61 2.6930 90 5 560 -9000 16 400 -9000 16 107296 7152 6260 3980
1330131279 5.6 62 3.7279 67 5 1260 -8900 16 1300 -9000 16 107276 7152 6260 4000
1330131406 5.7 60 3.8404 58 5 1660 -8600 16 1500 -8700 16 107256 7152 6260 4016
1330131472 5.745 0 3.7751 55 5 1880 -8500 16 1860 -8700 16 107308 7152 6260 3972
1330131538 5.785 0 3.8091 58 5 2120 -8700 16 2060 -8700 16 107272 7152 6260 4008
1330131612 5.825 0 3.8033 57 5 2260 -8600 16 2240 -8700 16 107264 7152 6260 4008
1330131679 5.2 0 3.8422 58 5 2860 -9600 16 2700 -9600 16 107268 7152 6260 4012
1330131808 5.26 62 3.8310 64 5 1960 -9400 16 1660 -9300 16 107292 7152 6260 3984
1330131934 5.3 60 3.7730 56 5 1460 -9400 16 1320 -9300 16 107324 7152 6260 3952
1330132061 5.5 62 3.7858 52 5 740 -9000 16 620 -8900 16 107248 7152 6260 4028
1330132190 5.6 62 3.7890 62 5 1480 -8900 16 1500 -8900 16 107292 7152 6260 3980
1330132322 5.7 66 3.8058 60 5 1740 -8600 16 1500 -8600 16 107296 7152 6260 3984
1330132389 5.745 0 3.7576 71 5 1760 -8600 16 1900 -8600 16 107260 7152 6264 4016
1330132455 5.785 0 3.7977 58 5 2080 -8600 16 2160 -8600 16 107244 7152 6260 4028
1330132521 5.825 0 3.8191 58 5 2220 -8600 16 2460 -8600 16 107240 7152 6260 4040
1330132588 5.2 0 3.8208 59 5 2620 -9600 16 2400 -9500 16 107224 7152 6260 4052
1330132717 5.26 62 3.8192 64 5 1840 -9400 16 1620 -9400 16 107304 7152 6260 3976
1330132851 5.3 60 3.3661 58 5 1420 -9300 16 1240 -9400 16 107128 7152 6396 3948
1330132979 5.5 60 3.7644 69 5 1080 -8900 16 900 -9000 16 107276 7152 6260 4008
1330133106 5.6 61 3.8436 62 5 1580 -8900 16 1540 -9000 16 107296 7152 6260 3980
1330133234 5.7 60 3.8199 61 5 1780 -8600 16 1600 -8700 16 107276 7152 6260 4004
1330133300 5.745 0 3.7831 62 5 1980 -8500 16 1940 -8700 16 107260 7152 6260 4016
1330133366 5.785 0 3.8043 56 5 2060 -8600 16 2160 -8800 16 107272 7152 6260 4012
1330133443 5.825 0 3.4516 62 5 2240 -8600 16 2300 -8700 16 107244 7152 6260 4040
1330133511 5.2 0 3.8321 52 5 2740 -9600 16 2660 -9600 16 107224 7152 6260 4060
1330133637 5.26 60 3.8199 62 5 1820 -9400 16 1540 -9300 16 107276 7152 6260 4008
1330133763 5.3 60 3.7936 60 5 1340 -9400 16 1160 -9300 16 107284 7152 6260 3992
1330133891 5.5 61 3.7822 52 5 1440 -9000 16 1220 -8900 16 107276 7152 6260 4004
1330134023 5.6 60 3.4849 56 5 1760 -8900 16 1680 -8900 16 107320 7152 6260 3960
1330134150 5.7 60 3.8216 62 5 1760 -8600 16 1580 -8600 16 107308 7152 6260 3972
1330134216 5.745 0 3.7735 64 5 1960 -8500 16 1980 -8600 16 107288 7152 6260 3996
1330134282 5.785 0 3.8149 65 5 2200 -8700 16 2180 -8700 16 107228 7152 6260 4052
1330134355 5.825 0 3.8200 64 5 2120 -8600 16 2140 -8600 16 106920 7152 6380 4032
1330134422 5.2 0 3.8381 60 5 2340 -9600 16 2260 -9600 16 107228 7152 6260 4048
1330134549 5.26 62 3.8058 64 5 1720 -9400 16 1400 -9300 16 107276 7152 6260 4008
1330134683 5.3 66 3.7784 54 5 780 -9300 16 660 -9300 16 107272 7152 6260 4012
